country,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,high_tech,2006,2007,2008,2009,2010,2011
Kuwait,1.208249521,1.952853063,3.379132273,2.597646289,5.019173401,2.345057733,19.82451144,1.330422584,1.10341032,0.310303055,0.369784809,1.365667269,0.170373033,0.178572403,0.153249687,0.109688078,0.11675297,,0.343210893,0.476285556,0.299238502,0.520471289,,
Kyrgyzstan,,,,,,,,7.876929414,15.44400524,,10.76245207,3.482555645,14.78045345,16.03973812,5.714538737,1.961071559,9.293892997,1.842941094,2.876167446,2.153273847,3.045207635,4.941690911,0.977565979,
Laos,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,,,,,,,5.533043829,5.165501237,5.203743587,6.25751733,3.978832389,4.060777075,3.959122402,3.772830006,3.867904265,4.58911383,4.885990508,5.314174985,6.821101055,6.947695298,6.953299326,7.758518211,7.644312054,
Lebanon,,,,,,,,,,3.289137944,3.052723618,2.600095043,2.344914515,2.489227808,2.381632334,2.135764242,2.419247981,2.833775119,2.763760385,2.236435658,2.440315858,4.532909209,12.79651796,
Lesotho,,,,,,,,,,,,,0.282669626,0.517349169,0.618586403,0.075378267,0.046852428,,,,0.216686282,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,
Libya,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,0.400481623,,5.284503433,3.664078576,3.584610154,3.792669688,3.290601838,3.296374656,4.458263805,4.990611202,3.770408263,4.790428512,4.721934472,6.153892776,8.057471159,10.84503636,11.14479194,9.994402174,10.60837644,
Luxembourg,,,,,,,,,,,,14.60051333,16.5583382,19.16557463,15.45934331,12.02214484,10.51130393,11.85670443,11.58417634,8.755123023,6.419478995,8.775215648,8.365462677,
"Macao, China",,1.638138716,1.554793936,1.785477494,1.916677992,1.807783128,1.341315932,1.944736718,1.929760662,1.882283235,0.826918074,0.856655691,0.872244642,0.925561384,0.67288791,0.547995476,0.472430562,0.717749018,0.73693293,1.055445421,2.052478747,4.316742757,0,
"Macedonia, FYR",,,,,,,2.168902902,3.228197922,1.565032502,2.240889585,1.940070259,0.879965874,1.24289113,1.092945261,1.376599842,1.346641154,1.170544564,1.083859252,1.112986628,0.831502629,,2.948865718,,
Madagascar,,,8.068183947,1.429880681,0.942164435,9.027483472,1.863798326,1.213205481,2.224000568,0.858761822,18.28430704,3.306115321,0.572268431,0.905969808,1.036023796,0.647063829,0.565536745,0.782423602,1.168312073,1.064690813,0.66280763,1.650341148,1.037539083,
Malawi,,,0.088738784,0.176626816,,,2.938974119,1.552205483,0.83793734,0.82035449,0.359078335,0.793646013,2.026180121,2.871106853,0.16005167,0.363543204,0.956038501,3.096584097,1.814129386,1.376509936,1.877728848,2.814159984,1.290919694,
Malaysia,40.58434155,38.3759236,38.21144015,38.21017879,38.92988796,41.13287965,44.25144935,46.12426205,44.41279842,49.02141361,54.92272293,58.94622743,59.56927312,58.11105389,58.22125531,58.93914692,55.65766423,54.64561068,53.8397358,52.28431018,39.92064858,46.57393724,44.52124317,
Maldives,,,,,,,,,,,,,,,,,0,0,,,,,,
Mali,,,,,,,,,2.553684447,6.801520662,5.206887416,3.852016614,14.80774804,6.490053111,9.470103659,4.30057245,4.155231912,5.141066536,7.04840914,7.943730463,1.470042334,,2.397024089,
Malta,,,44.88861301,51.88263378,55.74472304,52.23626405,60.12046409,,58.88929328,55.99395274,60.41666812,61.72018003,71.74146342,61.68696685,58.98253371,60.00496664,58.13226449,51.99910812,58.11827901,52.43745356,50.23138339,47.98408744,59.56907667,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,,,0.561279387,0.501303551,0.455960217,0.482636493,0.918000166,0.963399807,0.589613266,0.770306869,1.210008821,1.153749648,1.051924855,1.243474047,2.305751429,5.278176301,4.513230758,1.806959664,24.1514873,8.247408811,7.244789144,1.859425045,0.691355554,
Mayotte,,,,,,,,,,,,,1.956847595,1.708326502,2.402007937,2.55890832,5.410114936,3.876421486,17.65464147,13.93747447,1.642238142,2.410084318,,
Mexico,,10.09726977,8.429322322,8.680141476,11.24382898,11.59886598,13.93697516,15.17258119,15.80526976,17.55396463,19.25281534,20.74644062,22.45135077,22.05600024,21.42670845,21.39909612,21.28539642,19.63565926,18.98140785,17.17706,15.72923353,18.1761875,16.93780936,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,3.161701151,3.787891991,10.18763212,27.3876701,3.078261445,4.470038182,3.077960783,2.593038478,3.980864553,3.326060189,2.680779742,3.95672574,4.778952742,5.121666263,4.242426639,4.610525921,8.259890031,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,,,,,,,,,1.116624929,3.649593716,1.571419947,3.922348327,0.468643716,0.083470692,0.446248365,0.205526891,0.13688849,0.060600436,1.659613861,7.428124598,,,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,2.52562889,2.119738278,0.550582556,0.359904765,0.411670817,9.56603216,12.33080699,11.28624441,9.508523786,11.11458536,11.34644242,10.18017418,9.641127053,9.791434552,8.817537552,5.950363166,7.325102243,7.692046008,
Mozambique,,,,,,,1.032843325,3.83632821,5.928664521,11.07442191,,2.195762645,9.021072265,2.006745879,3.52224411,6.890879821,11.28154074,8.367006719,2.307831285,10.57277155,3.791649384,9.515814299,1.267976358,
Myanmar,,,,,0.083068851,,,,,,,,,,,,,,,,,,,
Namibia,,,,,,,,,,,,,1.819505295,0.841779563,1.362940894,2.629023676,5.417134375,11.95002528,6.499242537,5.186931192,0.917140614,,,
Nepal,,,,,,,2.921733703,,,,0.002831832,0.000259913,0.011031168,,,0.122198189,,,,,,0.41337382,0.648777735,
Netherlands,14.59318891,15.87208401,16.46066304,17.61854179,19.37845508,23.38791773,22.42544316,24.14475283,26.77689453,27.37786413,30.24554906,33.28088374,35.80657318,32.7138565,28.01292016,31.35062975,30.46736176,30.88972069,28.99001578,23.30733559,19.24875306,20.90427243,21.29411615,
New Caledonia,,,,,,,,,,,,1.712565061,0.594358255,0.982397551,0.678971198,0.752577707,2.218837519,0.50788562,1.48014208,0.561123056,0.545864869,6.966341374,0.849328092,
New Zealand,3.911692977,4.421998392,4.429282379,4.762226947,5.25105677,5.39774213,6.289666411,7.293276907,7.456100457,9.165930819,12.28068047,15.16199047,9.66482301,9.352565046,9.38056797,9.552768031,9.572334264,10.19057811,10.32368543,9.083276997,8.468855488,8.938252769,9.003039589,
Nicaragua,,,,,,6.464341882,3.608223991,0.970845556,0.441405235,0.649163942,4.193357361,2.346565092,4.884716427,3.225622927,5.165139591,4.308267317,6.5607069,5.173072366,7.158967109,4.351675876,0.873253087,5.349316181,4.813245445,
Niger,,,,,,,,9.365776607,19.75152615,8.822706032,4.574220816,15.50376281,5.629802105,3.601145614,2.948917768,3.453804463,3.593653596,11.16097065,11.93304367,12.70727052,7.113043239,14.47289711,6.56300467,
Nigeria,,,,,,,,,1.675898739,0.111631906,0.018100013,13.39214815,0.590686908,0.366995351,0.142339957,1.730811082,,,7.787441826,0.995504698,0.40851689,2.527707198,1.089279096,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,
Norway,12.04418035,10.64300082,11.43579167,10.91668554,12.41331184,14.69706421,14.57735886,13.53546367,14.09728083,14.56197647,15.67879364,15.6828286,16.76368042,18.19218444,20.63671785,16.83238692,17.43591336,16.09433419,17.21786913,14.72974809,14.84988367,15.80276311,16.08052209,
Oman,3.560682756,14.1464107,14.74273213,12.22927354,4.457496655,6.755896926,6.271192259,4.49388184,5.46550721,8.503752246,8.542641332,9.643737507,3.117178443,3.100477771,2.167210501,5.742788325,0.678341541,0.275351028,0.305531447,0.455952345,0.735322395,0.29508434,0.584341719,
Pakistan,,,0.071649495,0.024563038,0.033875108,0.070946772,,0.041146951,0.032507522,0.087873571,0.114242418,0.313561019,0.38790306,0.297177201,0.674505048,1.211536301,1.092766992,1.380307205,1.447455172,1.383159005,1.851171335,1.71466317,1.685223802,
Palau,,,,,,,,,,,,,,,,,,,,,,,,
Panama,,,,,,,,2.766054171,2.60368694,3.01551063,1.895939876,1.363502237,1.228617232,2.180834095,1.902171567,1.353365007,2.316795817,0.983148005,1.34300539,2.558216647,1.234267169,1.374455676,0.826045658,
Papua New Guinea,,,,,,,,,,,41.55957096,,19.02754639,46.2731429,16.95221016,40.16539188,60.85876433,,,,,,,
Paraguay,,0.101805849,0.195469097,0.845767948,1.062582042,0.848481008,1.073186714,2.095599876,1.269983731,2.177168697,3.549347931,2.846742994,2.941195307,4.131189935,3.232094264,5.662420752,6.746385459,7.156387444,8.290712853,6.438259805,6.538403638,10.96788425,6.61176543,
Peru,,,,,1.347384059,1.433342203,2.487776779,2.410545715,5.824213116,4.548534851,4.04488344,4.492126108,4.376922513,4.286026374,2.605231222,2.638674463,2.893579862,3.232241416,2.717487193,2.50898344,2.747279926,3.464901876,6.587169433,
Philippines,,,,32.46273427,27.49116141,30.28622926,31.53844937,35.02837902,58.46382122,66.50707068,71.96562673,74.99461441,72.62686247,71.89985376,74.17845932,73.6373154,72.63332145,70.78543207,67.70991866,68.89979739,66.30959676,65.53302974,67.82277183,
Poland,,,,,3.484095522,2.774954279,2.4412825,2.575893456,2.915592583,2.618276027,2.948659243,2.649377481,3.360540496,3.171718425,2.878564028,3.073919768,3.337117594,3.789515527,3.740763356,3.03647127,4.316121219,6.101162791,6.744251188,
Portugal,3.968298033,4.475118854,4.123836186,3.664043828,3.530166136,2.641651132,3.626522074,5.126780941,4.09966488,4.058267568,3.934435942,4.797286694,6.229094425,7.801069756,7.204362889,8.500073088,8.683514546,8.879748639,9.276178086,8.353515182,8.144101238,3.768282693,3.390599625,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,0.003520513,0.003449109,0.00097425,0,0.004188348,0.00242072,,0,0.01121926,7.36102E-05,0.009625575,0.00019475,0.002467069,0.020320358,0.007111413,0.013222441,0.075343709,0.012504525,0.033476039,,
Romania,,2.850821584,3.286326957,1.529790985,1.447692256,1.065516013,1.618733164,1.288684591,1.236937385,1.205673049,1.806127743,3.545433458,5.870192853,6.142515394,3.800736748,3.968177125,3.72474566,3.842222591,4.827485917,3.47980266,6.687402779,9.108757201,10.94677922,
Russia,,,,,,,,,9.664536747,9.34426991,11.97795556,12.33683903,16.06693012,14.03755579,19.15674223,18.97823199,12.92452891,8.437509735,7.777323192,6.878405918,6.474851,9.228727378,8.847875091,
Rwanda,,,,,,,,,0.598880871,3.096848913,2.166975689,0.601955146,,1.523141726,83.64025575,27.00413616,19.88992575,25.97019893,16.31650204,16.35578671,6.888253629,11.63873979,5.943527373,
Saint Kitts and Nevis,,,,,,5.328012403,6.193689452,0.299890025,0.7482988,1.329786838,,0.176571387,0.640465725,0.217966599,0.065969492,0.703921886,0.075721632,0.681417719,0.332522403,1.023764018,0.451769582,,,
Saint Lucia,,,,1.301498496,3.700550807,3.199276614,6.804056246,4.911835971,7.288031058,3.61433537,5.18101248,5.064354158,5.524063066,5.199473692,7.803544891,8.409131768,7.319472917,8.50023285,11.23331646,14.82352765,16.87833064,,,
Saint Martin,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,,,,,,0.014036238,17.30704205,,0.026149364,0,0,0,0.008551968,0.004237643,0.00306285,0,0,0.053587964,0.027431276,0.208783985,0.007072873,0.772991048,0.15588356,
Samoa,,,,,,,,,,,,,,0.508135133,0.151725411,0.145876021,0.083134486,8.736799034,0.049737615,0.072531619,0.577182649,0.314032253,0.201235436,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,1.07871149,,,7.681977423,1.277713167,0.255673517,0.044979683,15.56316536,14.02596355,
Saudi Arabia,,,,0.373211508,0.351576203,0.169333417,0.096369508,0.197337117,0.749585674,,0.357561994,0.987304119,0.425608572,0.469934574,0.375388215,1.371354995,0.360288007,0.668897032,0.938558986,0.656645503,0.461193838,0.264831105,0.732879978,
Senegal,,,,,,,,,1.462643925,1.711894139,5.766384269,12.2912144,7.286035565,4.46008587,4.260877633,4.902101765,5.816501409,8.270946192,5.847358532,4.472999093,5.261533311,11.8578439,1.189080061,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,1.04008222,0,0.025980529,0,0,0,0,0,2.088532937,0.824633465,22.52520079,0,0,19.17658439,3.145023473,0,3.350804688,,,
Sierra Leone,,,,,,,,,,,,,27.64816666,,31.07932224,,,,,,,,,
Singapore,,36.4446585,39.89388625,40.54177075,44.79651772,47.50310685,50.65897587,54.14704475,55.71437159,57.01658868,59.06705934,60.89937853,62.79494579,60.94929712,60.62664036,56.54326429,56.87614852,56.89331123,58.07081684,45.21033431,49.38403528,48.14199882,49.90865546,
Slovak Republic,,,,,,,4.060628378,3.121289091,3.173378791,3.613901802,3.560630482,4.284248161,3.633414816,3.861987362,3.212524323,3.801989078,5.479068485,7.437556232,6.719764945,5.354229599,5.264358434,5.703950457,7.093999294,
Slovenia,,,,,3.33468792,3.433389887,,3.619225906,4.507087088,4.322728561,4.511733972,4.130942405,4.905464309,5.335968088,5.421669251,6.42197545,5.732413185,4.928860044,5.506512385,5.013001074,5.820976526,6.398702827,5.487112504,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,6.96800466,4.727845505,4.876683179,5.710909897,5.650817654,7.531410066,8.749016042,7.146985101,7.000875876,6.460410909,5.163790009,4.829067256,5.537991577,6.656221763,6.458640303,5.580762849,5.123385369,5.354949319,4.281208684,
Spain,6.803003036,6.906918538,6.717627934,7.809727511,7.445371449,8.309750461,8.401850844,7.271118933,7.604058764,7.008844654,6.957352483,7.865609384,7.986523656,7.765300974,7.216591247,7.489004231,7.25923021,7.261086496,6.382451285,5.107331614,5.305988783,6.231276919,6.357351118,
Sri Lanka,,,0.597690529,0.667119902,1.052442128,1.126729148,1.205114154,,,,,3.239078507,,2.171253302,0.55477278,0.684796435,1.5291583,2.307857667,1.494807338,2.084351839,1.862545361,0.949291395,1.025951272,
Sudan,,,,,,,,,0.500051603,9.53726E-05,0.089093067,8.646578585,3.80071047,2.542212976,8.842130021,0.041828148,0,0.578268894,0.605706109,,0.102401247,29.36923205,,
Suriname,,,,,,,0.038303203,0.025336268,0.426412863,0.221138823,0.585161114,0.204958717,8.166360756,6.346498327,10.6887486,10.94234973,8.014453786,13.69873253,6.219043452,8.698275884,5.458335502,13.91971885,12.14138419,
Swaziland,,,,,,,,,,,,,0.402915774,0.786125919,0.485227242,0.298991271,0.103682509,0.07649335,0.134238288,0.115640868,,,,
Sweden,12.34321975,12.70716357,12.90405571,13.28609929,13.30789938,12.97110408,12.82813922,16.40568532,17.93867845,19.44474687,19.8214433,21.53758834,22.77450726,17.39462068,18.16863258,16.25806117,17.4062107,16.93751429,16.10376752,11.52834456,11.19786792,12.91340318,13.92673984,
Switzerland,16.05885347,15.77161652,15.57671706,15.54776129,15.92934241,15.60990652,15.77294951,17.14135343,17.7751268,18.01263543,19.29127989,21.83141639,21.8628207,22.73537103,23.5846118,24.10323574,23.7379528,23.59442295,23.34468661,22.75463576,23.88779584,25.53589791,24.84480607,
Syria,,,,,,,,,,,,,0.531688776,0.405977506,0.614257366,0.797067051,1.024002284,2.082085874,0.804813407,1.270954274,1.806880372,,,
Tajikistan,,,,,,,,,,,,,41.7450495,,,,,,,,,,,
Tanzania,,,,,,,,,,0.180448986,3.451970525,5.923475211,1.167549885,1.590820224,0.741255826,1.409289501,0.820967119,1.10500811,0.56350154,1.501823093,1.53491819,3.042268112,3.478349147,
Thailand,,18.95029905,20.87117866,20.83935631,22.03817995,20.65333615,23.72077835,24.54088288,29.15229045,30.76462075,34.41864218,32.4002109,33.35912864,31.51139376,30.77735912,30.30813621,28.13184442,26.67177174,27.39161319,25.95792004,24.55437402,25.34038367,24.01660453,
Timor-Leste,,,,,,,,,,,,,,,,,0,0,,,,,,
Togo,1.810048811,,,0.589815227,,,1.798708127,4.992867454,5.288019319,2.018664456,0.592026736,0.665542437,0.601634503,0.623211735,0.657607489,1.013873078,0.026536125,0.093467743,,0.057997818,,,,
Tonga,,,,,,,,,,,,,0,0,,,,,,,0,0.106306152,0.038764595,
Trinidad and Tobago,,,,0.146453678,0.248541474,3.929662156,1.205589085,3.196702752,0.310223283,0.24143574,1.361824396,1.969888623,0.913346863,3.22637727,1.993365968,0.244690945,1.14871789,1.34706174,1.030194189,1.563353953,0.748551909,0.243316079,,
Tunisia,,,2.120813848,1.84867112,1.644372773,2.840837458,1.544222962,1.608997579,1.639408674,1.653497707,2.058180039,2.701016118,3.427068727,3.313573751,3.708762277,3.805322374,5.023151526,4.510720196,6.680848185,5.416796982,4.543789716,4.097911696,4.894227503,
Turkey,,1.74925391,1.213969632,0.999972331,1.175220658,1.339299275,1.655497017,1.205811734,1.607365563,2.144679451,2.182560835,4.140513781,4.825745722,3.871274757,1.789857537,1.932463938,1.896813609,1.474042955,1.853989329,1.89332192,1.61597004,1.737729868,1.934102429,
Turkmenistan,,,,,,,,,,,0.001236743,11.66246484,4.952147411,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,14.90313079,19.57142275,7.697651016,3.33062505,5.81817351,9.207311409,,,,,,,
Tuvalu,,,,,,,,,,,,,,,27.81594537,17.68591442,4.249648864,14.98036358,,,,,,
Uganda,,,,,,,10.99099863,2.107101317,0.249929637,1.291929591,4.588324908,10.71195973,4.356932129,12.86702954,15.32202997,6.301190866,3.281546594,12.49819945,33.75624378,10.48941779,1.255539847,1.082315541,2.370904438,
Ukraine,,,,,,,,,3.89147584,4.370158875,5.100903469,4.378668466,5.227240865,4.658148685,4.861306033,6.91831518,6.296997836,3.724530925,3.397535409,3.653825526,3.287033721,5.550738184,4.336272191,
United Arab Emirates,,,,0.026478638,0.151992166,0.031645521,,,,,,1.120983295,0.708440058,1.965071945,,,,1.871488902,,1.070383568,3.202785439,,,
United Kingdom,24.7407919,25.20165188,23.60937136,24.65326681,23.59249267,25.96584934,25.70357248,27.03304541,26.68946941,27.09245437,28.68156255,29.91837398,32.33387054,34.080128,31.74343643,26.27912044,24.48684897,28.30563158,33.88030582,18.91885211,18.50070934,21.78619764,20.90032488,
United States,,32.16238957,32.52996733,32.40150439,32.56328763,31.4651345,30.99909101,30.30063758,30.75878968,31.72874829,33.21589023,34.25823054,33.78761058,32.5915242,31.75945204,30.82052135,30.27626713,29.90198855,30.05699929,27.2226646,25.92033217,21.48768979,19.93438596,
Uruguay,,,,,,2.712816275,1.920419839,2.625525981,2.655651499,2.188880244,2.106348543,2.429389729,2.222752496,2.196618704,3.10777577,2.643936781,2.922521375,2.715382664,3.40411451,3.415293648,4.593920396,5.799572513,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,19.83239821,12.70003497,,,4.944915293,,,,,,0.355693163,,,,,,7.656903869,2.017356357,,,,
Venezuela,,,3.938725197,1.490857595,2.201436499,2.567247283,2.391194836,2.722699894,2.521642113,2.546908787,2.60344792,3.018177461,2.890965786,3.377608176,3.429491526,4.219513948,2.437642483,2.301986096,2.413791343,,3.471367674,4.177609884,5.052219641,
Vietnam,,,,,,,,,,0.135759687,0.102063988,0.173917606,11.06894478,8.507502909,5.857787623,5.566738186,4.480012648,5.363191673,6.217878053,8.949339276,4.789839839,6.21247846,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,0.002640114,0.010913654,0.521450864,0.259033446,0.239194561,0.509999038,0.382328701,0.275284568,0.374468145,,
Zambia,,,,,,2.480391632,,2.162540538,2.045810833,25.08973209,4.02342058,1.112690099,0.316156043,0.136770624,0.400658895,0.505136646,0.756466513,1.090505634,1.868518011,2.945875772,2.543997413,1.499433953,0.955027105,
Zimbabwe,,,1.488336446,0.879476867,0.894181398,0.670965807,1.133008966,1.163429701,2.107843778,2.025544465,,1.945485714,1.684154847,0.544358824,2.686228679,,0.902913728,1.548765859,13.49128658,3.091865276,12.21130897,0.984378272,0.843400924,
